iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
TGO,Africa,Togo,2020-06-07,495.0,8.0,7.571,13.0,0.0,0.0,59.792,0.966,0.915,1.57,0.0,0.0,1.05,,,,,,,,,591.0,23035.0,2.782,0.071,420.0,0.051,0.018,55.5,tests performed,,,,,,,,,,73.15,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-06-08,497.0,2.0,7.714,13.0,0.0,0.0,60.033,0.242,0.932,1.57,0.0,0.0,1.05,,,,,,,,,237.0,23272.0,2.811,0.029,394.0,0.048,0.02,51.1,tests performed,,,,,,,,,,69.44,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-06-09,501.0,4.0,8.0,13.0,0.0,0.0,60.516,0.483,0.966,1.57,0.0,0.0,1.05,,,,,,,,,246.0,23518.0,2.841,0.03,365.0,0.044,0.022,45.6,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-06-10,522.0,21.0,10.0,13.0,0.0,0.0,63.053,2.537,1.208,1.57,0.0,0.0,1.05,,,,,,,,,487.0,24005.0,2.9,0.059,353.0,0.043,0.028,35.3,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-06-11,524.0,2.0,8.429,13.0,0.0,0.0,63.295,0.242,1.018,1.57,0.0,0.0,1.05,,,,,,,,,370.0,24375.0,2.944,0.045,364.0,0.044,0.023,43.2,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-06-12,525.0,1.0,5.714,13.0,0.0,0.0,63.415,0.121,0.69,1.57,0.0,0.0,1.05,,,,,,,,,444.0,24819.0,2.998,0.054,378.0,0.046,0.015,66.2,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-06-13,530.0,5.0,6.143,13.0,0.0,0.0,64.019,0.604,0.742,1.57,0.0,0.0,1.05,,,,,,,,,599.0,25418.0,3.07,0.072,425.0,0.051,0.014,69.2,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-06-14,530.0,0.0,5.0,13.0,0.0,0.0,64.019,0.0,0.604,1.57,0.0,0.0,1.05,,,,,,,,,125.0,25543.0,3.085,0.015,358.0,0.043,0.014,71.6,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-06-15,531.0,1.0,4.857,13.0,0.0,0.0,64.14,0.121,0.587,1.57,0.0,0.0,1.05,,,,,,,,,63.0,25606.0,3.093,0.008,333.0,0.04,0.015,68.6,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-06-16,537.0,6.0,5.143,13.0,0.0,0.0,64.865,0.725,0.621,1.57,0.0,0.0,1.05,,,,,,,,,431.0,26037.0,3.145,0.052,360.0,0.043,0.014,70.0,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-06-17,544.0,7.0,3.143,13.0,0.0,0.0,65.711,0.846,0.38,1.57,0.0,0.0,1.05,,,,,,,,,424.0,26461.0,3.196,0.051,351.0,0.042,0.009,111.7,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-06-18,547.0,3.0,3.286,13.0,0.0,0.0,66.073,0.362,0.397,1.57,0.0,0.0,1.05,,,,,,,,,315.0,26776.0,3.234,0.038,343.0,0.041,0.01,104.4,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-06-19,555.0,8.0,4.286,13.0,0.0,0.0,67.039,0.966,0.518,1.57,0.0,0.0,1.05,,,,,,,,,579.0,27355.0,3.304,0.07,362.0,0.044,0.012,84.5,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-06-20,561.0,6.0,4.429,13.0,0.0,0.0,67.764,0.725,0.535,1.57,0.0,0.0,1.05,,,,,,,,,486.0,27841.0,3.363,0.059,346.0,0.042,0.013,78.1,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-06-21,569.0,8.0,5.571,13.0,0.0,0.0,68.73,0.966,0.673,1.57,0.0,0.0,1.06,,,,,,,,,162.0,28003.0,3.383,0.02,351.0,0.042,0.016,63.0,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-06-22,569.0,0.0,5.429,13.0,0.0,0.0,68.73,0.0,0.656,1.57,0.0,0.0,1.06,,,,,,,,,79.0,28082.0,3.392,0.01,354.0,0.043,0.015,65.2,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-06-23,576.0,7.0,5.571,13.0,0.0,0.0,69.576,0.846,0.673,1.57,0.0,0.0,1.06,,,,,,,,,444.0,28526.0,3.446,0.054,356.0,0.043,0.016,63.9,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-06-24,583.0,7.0,5.571,14.0,1.0,0.143,70.421,0.846,0.673,1.691,0.121,0.017,1.06,,,,,,,,,178.0,28704.0,3.467,0.022,320.0,0.039,0.017,57.4,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-06-25,588.0,5.0,5.857,14.0,0.0,0.143,71.025,0.604,0.707,1.691,0.0,0.017,1.06,,,,,,,,,224.0,28928.0,3.494,0.027,307.0,0.037,0.019,52.4,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-06-26,591.0,3.0,5.143,14.0,0.0,0.143,71.388,0.362,0.621,1.691,0.0,0.017,1.06,,,,,,,,,436.0,29364.0,3.547,0.053,287.0,0.035,0.018,55.8,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-06-27,615.0,24.0,7.714,14.0,0.0,0.143,74.287,2.899,0.932,1.691,0.0,0.017,1.06,,,,,,,,,535.0,29899.0,3.612,0.065,294.0,0.036,0.026,38.1,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-06-28,642.0,27.0,10.429,14.0,0.0,0.143,77.548,3.261,1.26,1.691,0.0,0.017,1.06,,,,,,,,,434.0,30333.0,3.664,0.052,333.0,0.04,0.031,31.9,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-06-29,643.0,1.0,10.571,14.0,0.0,0.143,77.669,0.121,1.277,1.691,0.0,0.017,1.06,,,,,,,,,41.0,30374.0,3.669,0.005,327.0,0.039,0.032,30.9,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-06-30,650.0,7.0,10.571,14.0,0.0,0.143,78.514,0.846,1.277,1.691,0.0,0.017,1.06,,,,,,,,,407.0,30781.0,3.718,0.049,322.0,0.039,0.033,30.5,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-01,661.0,11.0,11.143,14.0,0.0,0.0,79.843,1.329,1.346,1.691,0.0,0.0,1.06,,,,,,,,,510.0,31291.0,3.78,0.062,370.0,0.045,0.03,33.2,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-02,667.0,6.0,11.286,14.0,0.0,0.0,80.568,0.725,1.363,1.691,0.0,0.0,1.06,,,,,,,,,710.0,32001.0,3.865,0.086,439.0,0.053,0.026,38.9,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-03,671.0,4.0,11.429,14.0,0.0,0.0,81.051,0.483,1.38,1.691,0.0,0.0,1.06,,,,,,,,,283.0,32284.0,3.9,0.034,417.0,0.05,0.027,36.5,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-04,676.0,5.0,8.714,15.0,1.0,0.143,81.655,0.604,1.053,1.812,0.121,0.017,1.06,,,,,,,,,491.0,32775.0,3.959,0.059,411.0,0.05,0.021,47.2,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-05,680.0,4.0,5.429,15.0,0.0,0.143,82.138,0.483,0.656,1.812,0.0,0.017,1.06,,,,,,,,,141.0,32916.0,3.976,0.017,369.0,0.045,0.015,68.0,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-06,680.0,0.0,5.286,15.0,0.0,0.143,82.138,0.0,0.638,1.812,0.0,0.017,1.06,,,,,,,,,51.0,32967.0,3.982,0.006,370.0,0.045,0.014,70.0,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-07,689.0,9.0,5.571,15.0,0.0,0.143,83.225,1.087,0.673,1.812,0.0,0.017,1.06,,,,,,,,,382.0,33349.0,4.028,0.046,367.0,0.044,0.015,65.9,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-08,695.0,6.0,4.857,15.0,0.0,0.143,83.95,0.725,0.587,1.812,0.0,0.017,1.06,,,,,,,,,261.0,33610.0,4.06,0.032,331.0,0.04,0.015,68.1,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-09,704.0,9.0,5.286,15.0,0.0,0.143,85.037,1.087,0.638,1.812,0.0,0.017,1.06,,,,,,,,,508.0,34118.0,4.121,0.061,302.0,0.036,0.018,57.1,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-10,710.0,6.0,5.571,15.0,0.0,0.143,85.762,0.725,0.673,1.812,0.0,0.017,1.06,,,,,,,,,509.0,34627.0,4.183,0.061,335.0,0.04,0.017,60.1,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-11,710.0,0.0,4.857,15.0,0.0,0.0,85.762,0.0,0.587,1.812,0.0,0.0,1.06,,,,,,,,,546.0,35173.0,4.249,0.066,343.0,0.041,0.014,70.6,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-12,720.0,10.0,5.714,15.0,0.0,0.0,86.97,1.208,0.69,1.812,0.0,0.0,1.06,,,,,,,,,301.0,35474.0,4.285,0.036,365.0,0.044,0.016,63.9,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-13,721.0,1.0,5.857,15.0,0.0,0.0,87.091,0.121,0.707,1.812,0.0,0.0,1.07,,,,,,,,,384.0,35858.0,4.331,0.046,413.0,0.05,0.014,70.5,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-14,731.0,10.0,6.0,15.0,0.0,0.0,88.298,1.208,0.725,1.812,0.0,0.0,1.07,,,,,,,,,436.0,36294.0,4.384,0.053,421.0,0.051,0.014,70.2,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-15,740.0,9.0,6.429,15.0,0.0,0.0,89.386,1.087,0.777,1.812,0.0,0.0,1.07,,,,,,,,,429.0,36723.0,4.436,0.052,445.0,0.054,0.014,69.2,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-16,749.0,9.0,6.429,15.0,0.0,0.0,90.473,1.087,0.777,1.812,0.0,0.0,1.07,,,,,,,,,379.0,37102.0,4.482,0.046,426.0,0.051,0.015,66.3,tests performed,,,,,,,,,,53.7,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-17,766.0,17.0,8.0,15.0,0.0,0.0,92.526,2.053,0.966,1.812,0.0,0.0,1.07,,,,,,,,,302.0,37404.0,4.518,0.036,397.0,0.048,0.02,49.6,tests performed,,,,,,,,,,50.93,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-18,774.0,8.0,9.143,15.0,0.0,0.0,93.493,0.966,1.104,1.812,0.0,0.0,1.07,,,,,,,,,340.0,37744.0,4.559,0.041,367.0,0.044,0.025,40.1,tests performed,,,,,,,,,,50.93,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-19,778.0,4.0,8.286,15.0,0.0,0.0,93.976,0.483,1.001,1.812,0.0,0.0,1.07,,,,,,,,,319.0,38063.0,4.598,0.039,370.0,0.045,0.022,44.7,tests performed,,,,,,,,,,50.93,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-20,783.0,5.0,8.857,15.0,0.0,0.0,94.58,0.604,1.07,1.812,0.0,0.0,1.07,,,,,,,,,103.0,38166.0,4.61,0.012,330.0,0.04,0.027,37.3,tests performed,,,,,,,,,,50.93,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-21,790.0,7.0,8.429,15.0,0.0,0.0,95.425,0.846,1.018,1.812,0.0,0.0,1.07,,,,,,,,,301.0,38467.0,4.646,0.036,310.0,0.037,0.027,36.8,tests performed,,,,,,,,,,50.93,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-22,806.0,16.0,9.429,16.0,1.0,0.143,97.358,1.933,1.139,1.933,0.121,0.017,1.07,,,,,,,,,325.0,38792.0,4.686,0.039,296.0,0.036,0.032,31.4,tests performed,,,,,,,,,,50.93,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-23,828.0,22.0,11.286,16.0,0.0,0.143,100.015,2.657,1.363,1.933,0.0,0.017,1.07,,,,,,,,,581.0,39373.0,4.756,0.07,324.0,0.039,0.035,28.7,tests performed,,,,,,,,,,50.93,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-24,839.0,11.0,10.429,17.0,1.0,0.286,101.344,1.329,1.26,2.053,0.121,0.035,1.07,,,,,,,,,456.0,39829.0,4.811,0.055,346.0,0.042,0.03,33.2,tests performed,,,,,,,,,,50.93,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-25,853.0,14.0,11.286,17.0,0.0,0.286,103.035,1.691,1.363,2.053,0.0,0.035,1.07,,,,,,,,,577.0,40406.0,4.881,0.07,380.0,0.046,0.03,33.7,tests performed,,,,,,,,,,50.93,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-26,868.0,15.0,12.857,18.0,1.0,0.429,104.847,1.812,1.553,2.174,0.121,0.052,1.07,,,,,,,,,374.0,40780.0,4.926,0.045,388.0,0.047,0.033,30.2,tests performed,,,,,,,,,,50.93,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-27,874.0,6.0,13.0,18.0,0.0,0.429,105.572,0.725,1.57,2.174,0.0,0.052,1.07,,,,,,,,,93.0,40873.0,4.937,0.011,387.0,0.047,0.034,29.8,tests performed,,,,,,,,,,50.93,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-28,896.0,22.0,15.143,18.0,0.0,0.429,108.229,2.657,1.829,2.174,0.0,0.052,1.07,,,,,,,,,389.0,41262.0,4.984,0.047,399.0,0.048,0.038,26.3,tests performed,,,,,,,,,,50.93,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-29,896.0,0.0,12.857,18.0,0.0,0.286,108.229,0.0,1.553,2.174,0.0,0.035,1.07,,,,,,,,,412.0,41674.0,5.034,0.05,412.0,0.05,0.031,32.0,tests performed,,,,,,,,,,50.93,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-30,908.0,12.0,11.429,18.0,0.0,0.286,109.679,1.449,1.38,2.174,0.0,0.035,1.07,,,,,,,,,385.0,42059.0,5.08,0.047,384.0,0.046,0.03,33.6,tests performed,,,,,,,,,,50.93,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-07-31,941.0,33.0,14.571,19.0,1.0,0.286,113.665,3.986,1.76,2.295,0.121,0.035,1.07,,,,,,,,,474.0,42533.0,5.138,0.057,386.0,0.047,0.038,26.5,tests performed,,,,,,,,,,50.93,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-08-01,958.0,17.0,15.0,19.0,0.0,0.286,115.718,2.053,1.812,2.295,0.0,0.035,1.07,,,,,,,,,410.0,42943.0,5.187,0.05,362.0,0.044,0.041,24.1,tests performed,,,,,,,,,,50.93,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-08-02,961.0,3.0,13.286,19.0,0.0,0.143,116.081,0.362,1.605,2.295,0.0,0.017,1.07,,,,,,,,,418.0,43361.0,5.238,0.05,369.0,0.045,0.036,27.8,tests performed,,,,,,,,,,45.37,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-08-03,976.0,15.0,14.571,19.0,0.0,0.143,117.892,1.812,1.76,2.295,0.0,0.017,1.07,,,,,,,,,364.0,43725.0,5.282,0.044,407.0,0.049,0.036,27.9,tests performed,,,,,,,,,,45.37,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-08-04,988.0,12.0,13.143,19.0,0.0,0.143,119.342,1.449,1.588,2.295,0.0,0.017,1.07,,,,,,,,,829.0,44554.0,5.382,0.1,470.0,0.057,0.028,35.8,tests performed,,,,,,,,,,45.37,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-08-05,1001.0,13.0,15.0,21.0,2.0,0.429,120.912,1.57,1.812,2.537,0.242,0.052,1.07,,,,,,,,,415.0,44969.0,5.432,0.05,471.0,0.057,0.032,31.4,tests performed,,,,,,,,,,45.37,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-08-06,1012.0,11.0,14.857,22.0,1.0,0.571,122.241,1.329,1.795,2.657,0.121,0.069,1.07,,,,,,,,,815.0,45784.0,5.53,0.098,532.0,0.064,0.028,35.8,tests performed,,,,,,,,,,45.37,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-08-07,1028.0,16.0,12.429,22.0,0.0,0.429,124.174,1.933,1.501,2.657,0.0,0.052,1.07,,,,,,,,,646.0,46430.0,5.608,0.078,557.0,0.067,0.022,44.8,tests performed,,,,,,,,,,45.37,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-08-08,1046.0,18.0,12.571,23.0,1.0,0.571,126.348,2.174,1.519,2.778,0.121,0.069,1.07,,,,,,,,,1062.0,47492.0,5.737,0.128,650.0,0.079,0.019,51.7,tests performed,,,,,,,,,,45.37,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-08-09,1060.0,14.0,14.143,23.0,0.0,0.571,128.039,1.691,1.708,2.778,0.0,0.069,1.07,,,,,,,,,583.0,48075.0,5.807,0.07,673.0,0.081,0.021,47.6,tests performed,,,,,,,,,,45.37,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-08-10,1067.0,7.0,13.0,25.0,2.0,0.857,128.884,0.846,1.57,3.02,0.242,0.104,1.07,,,,,,,,,373.0,48448.0,5.852,0.045,675.0,0.082,0.019,51.9,tests performed,,,,,,,,,,45.37,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-08-11,1070.0,3.0,11.714,26.0,1.0,1.0,129.247,0.362,1.415,3.141,0.121,0.121,1.07,,,,,,,,,959.0,49407.0,5.968,0.116,693.0,0.084,0.017,59.2,tests performed,,,,,,,,,,45.37,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-08-12,1092.0,22.0,13.0,26.0,0.0,0.714,131.904,2.657,1.57,3.141,0.0,0.086,1.07,,,,,,,,,828.0,50235.0,6.068,0.1,752.0,0.091,0.017,57.8,tests performed,,,,,,,,,,45.37,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-08-13,1104.0,12.0,13.143,26.0,0.0,0.571,133.354,1.449,1.588,3.141,0.0,0.069,1.07,,,,,,,,,666.0,50901.0,6.148,0.08,731.0,0.088,0.018,55.6,tests performed,,,,,,,,,,45.37,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
TGO,Africa,Togo,2020-08-14,1124.0,20.0,13.714,26.0,0.0,0.571,135.77,2.416,1.657,3.141,0.0,0.069,1.07,,,,,,,,,639.0,51540.0,6.226,0.077,730.0,0.088,0.019,53.2,tests performed,,,,,,,,,,45.37,8278737.0,143.366,19.4,2.839,1.525,1429.813,49.2,280.033,6.15,0.9,14.2,10.475,0.7,61.04,0.515
